# 7 7  
2.983081632653061 2.021224489795918  (-797.8658223081234, [-8.673617379884035e-19, 0.0, -0.012977379953237245, 2.3129646346357427e-18, 2.3129646346357427e-18, -0.009162504868566262, 3.700743415417188e-17, 3.700743415417188e-17, 0.022111539208146624, 8.774139220365147e-07, 8.774139220365147e-07, 9.44853786841171e-06, -1.1985697071873838e-06, 3.2115578509073206e-07, 9.44853786841171e-06, 3.2115578509535797e-07, -1.1985697071873838e-06, 9.448537868416335e-06]) 
2.983081632653061 2.2169795918367345  (-797.8609168638778, [0.0, 0.0, -0.003213149168590612, -4.625929269271485e-18, 0.0, -0.01548802492714399, 3.700743415417188e-17, 3.700743415417188e-17, 0.018739973614425975, 8.605003125235673e-06, 8.605003125235673e-06, -1.2933172975191734e-05, -1.1754652868696997e-05, 3.1496497434659503e-06, -1.2933172975191734e-05, 3.1496497434520725e-06, -1.1754652868696997e-05, -1.2933172975196361e-05]) 
2.983081632653061 2.412734693877551  (-797.854994478703, [0.0, 1.1564823173178713e-18, 0.005137484272574024, 2.3129646346357427e-18, 2.3129646346357427e-18, -0.016297536339482693, -3.700743415417188e-17, 0.0, 0.011163985704878032, -3.519710731980652e-06, -3.519710731980652e-06, -1.3112123894061984e-06, 4.808014273753139e-06, -1.288303541902014e-06, -1.3112123894061984e-06, -1.288303541902014e-06, 4.808014273827155e-06, -1.3112123894061984e-06]) 
2.983081632653061 2.6084897959183673  (-797.8489251313604, [-2.8912057932946783e-19, 0.0, 0.011593108758130286, 2.8912057932946783e-19, 4.336808689942018e-19, -0.016488661253726847, 3.700743415417188e-17, 7.401486830834377e-17, 0.004882466295729519, 1.6294873427506275e-05, 1.6294873427506275e-05, 4.362066396784714e-06, -2.225921105340293e-05, 5.964337625896654e-06, 4.362066396784714e-06, 5.96433762587815e-06, -2.225921105340293e-05, 4.3620663967800875e-06]) 
2.983081632653061 2.8042448979591836  (-797.8428567565993, [0.0, -2.8912057932946783e-19, 0.016382874878441565, 0.0, 0.0, -0.016207155359463127, 3.700743415417188e-17, 0.0, -0.00015694564643585485, -1.7002840835611543e-05, -1.7002840835537526e-05, -6.257957488875476e-06, 2.3226312517906262e-05, -6.223471682368734e-06, -6.257957488875476e-06, -6.223471682368734e-06, 2.3226312517906262e-05, -6.257957488880102e-06]) 
2.983081632653061 3.0  (-797.8370202354001, [5.782411586589357e-19, 5.782411586589357e-19, 0.01991480998492825, 8.673617379884035e-19, 0.0, -0.015233722605276515, 3.700743415417188e-17, 0.0, -0.0046800832764007615, -9.714982828386749e-06, -9.714982828386749e-06, -3.3470099874977066e-07, 1.3270913340912571e-05, -3.5559305125813325e-06, -3.3470099874977066e-07, -3.5559305125628287e-06, 1.3270913340986585e-05, -3.3470099874977066e-07]) 
2.847734693877551 1.6297142857142857  (-797.832991326804, [0.0, 0.0, -0.04543972224542675, 2.3129646346357427e-18, 4.625929269271485e-18, 0.1219255464569879, 1.850371707708594e-17, 0.0, -0.0764595643948448, -3.8659171393192375e-06, -3.865917139356245e-06, -8.75327221966371e-06, 5.280941021331327e-06, -1.4150238819750822e-06, -8.75327221966371e-06, -1.4150238819658303e-06, 5.280941021331327e-06, -8.75327221966371e-06]) 
2.847734693877551 1.825469387755102  (-797.8577203902216, [5.782411586589357e-19, 5.782411586589357e-19, -0.03392364214739295, 1.734723475976807e-18, 2.3129646346357427e-18, 0.028107239181422466, 9.25185853854297e-18, 0.0, 0.005777704254678051, 4.469105210883987e-06, 4.469105210920994e-06, 1.2899570509483649e-05, -6.1049112503042124e-06, 1.635806039355462e-06, 1.2899570509483649e-05, 1.635806039355462e-06, -6.104911250285708e-06, 1.28995705094929e-05]) 
2.847734693877551 2.021224489795918  (-797.8615553288666, [5.782411586589357e-19, 0.0, -0.02078191227203008, 0.0, -4.625929269271485e-18, -0.0011738027776624638, 1.850371707708594e-17, 3.700743415417188e-17, 0.021925423466773175, 1.5469553807749095e-06, 1.5469553807749095e-06, 1.0097194312016129e-05, -2.113180348632208e-06, 5.662249678711762e-07, 1.0097194312016129e-05, 5.66224967875802e-07, -2.113180348669215e-06, 1.0097194312016129e-05]) 
2.847734693877551 2.2169795918367345  (-797.8594973525342, [-1.1564823173178713e-18, 0.0, -0.008131146457224708, 2.3129646346357427e-18, 4.625929269271485e-18, -0.008245116210906206, 1.850371707708594e-17, 7.401486830834377e-17, 0.016390488524862717, 4.38351536445151e-06, 4.38351536445151e-06, -4.741952412086932e-06, -5.987993345724085e-06, 1.6044779812633228e-06, -4.741952412086932e-06, 1.6044779812725747e-06, -5.987993345761092e-06, -4.741952412086932e-06]) 
2.847734693877551 2.412734693877551  (-797.8559778197027, [-8.673617379884035e-19, -1.1564823173178713e-18, 0.0023912252660121015, 0.0, 5.782411586589357e-19, -0.010563550639160299, 7.401486830834377e-17, 7.401486830834377e-17, 0.008152251062590349, 1.7697338529483925e-05, 1.7697338529483925e-05, 6.6914368141990366e-06, -2.417501401060414e-05, 6.477675481120215e-06, 6.6914368141990366e-06, 6.477675481138719e-06, -2.4175014010678154e-05, 6.6914368141990366e-06]) 
2.847734693877551 2.6084897959183673  (-797.8517463818265, [-5.782411586589357e-19, -5.782411586589357e-19, 0.010362371736213676, 2.8912057932946783e-19, 0.0, -0.012231860136518828, -3.700743415417188e-17, 0.0, 0.0018755175850985184, -2.3663913189790144e-05, -2.366391318986416e-05, -2.009728339765389e-06, 3.232550657017441e-05, -8.661593380449029e-06, -2.009728339765389e-06, -8.661593380476784e-06, 3.232550657021142e-05, -2.009728339765389e-06]) 
2.847734693877551 2.8042448979591836  (-797.8470312880539, [1.1564823173178713e-18, 1.1564823173178713e-18, 0.016167782098868475, 0.0, 0.0, -0.013093419351976804, 3.700743415417188e-17, 0.0, -0.003080852494785312, 1.4433164398974796e-05, 1.4433164398974796e-05, 2.16324936534266e-06, -1.9716069226090777e-05, 5.282904827023463e-06, 2.16324936534266e-06, 5.28290482700496e-06, -1.9716069226090777e-05, 2.1632493653403473e-06]) 
2.847734693877551 3.0  (-797.8421818730675, [1.1564823173178713e-18, 1.1564823173178713e-18, 0.02038475091213604, 0.0, 0.0, -0.012961812859421315, 5.551115123125783e-17, 7.401486830834377e-17, -0.007414667704724827, 9.113440500822337e-05, 9.113440500822337e-05, -2.756782782794194e-06, -0.00012449191239997473, 3.335750739176986e-05, -2.756782782794194e-06, 3.335750739176986e-05, -0.00012449191240001173, -2.756782782794194e-06]) 
2.7123877551020406 1.6297142857142857  (-797.8190206431328, [1.1564823173178713e-18, 1.1564823173178713e-18, -0.06470349420614147, 1.1564823173178713e-18, 0.0, 0.13041910319537664, 1.850371707708594e-17, 0.0, -0.06563452264292226, -2.7789765088363318e-05, -2.7789765088363318e-05, -2.7028782229487902e-05, 3.796152507595796e-05, -1.0171759987566881e-05, -2.7028782229487902e-05, -1.0171759987576134e-05, 3.796152507595796e-05, -2.7028782229487902e-05]) 
2.7123877551020406 1.825469387755102  (-797.8472451785686, [1.1564823173178713e-18, 0.0, -0.04864498306092034, 2.3129646346357427e-18, 1.1564823173178713e-18, 0.03836490501778253, 1.850371707708594e-17, 3.700743415417188e-17, 0.010250317120909541, 4.384228347179922e-06, 4.3842283471429155e-06, 9.920307472729057e-06, -5.9889672982168145e-06, 1.60473895102764e-06, 9.920307472729057e-06, 1.60473895102764e-06, -5.9889672982168145e-06, 9.920307472729057e-06]) 
2.7123877551020406 2.021224489795918  (-797.8549857343611, [1.1564823173178713e-18, 0.0, -0.031017764103684564, 6.938893903907228e-18, 9.25185853854297e-18, 0.009403764284037414, 7.401486830834377e-17, 7.401486830834377e-17, 0.021629955319639516, 4.757570147007062e-06, 4.757570147044069e-06, -5.318500244932967e-06, -6.4989616811450546e-06, 1.7413915340824815e-06, -5.318500244932967e-06, 1.7413915340824815e-06, -6.4989616811450546e-06, -5.318500244932967e-06]) 
2.7123877551020406 2.2169795918367345  (-797.8566286037071, [1.734723475976807e-18, 2.3129646346357427e-18, -0.01458936382359965, -2.3129646346357427e-18, 0.0, 0.0009647367423908371, 5.551115123125783e-17, 0.0, 0.013626336802631589, -4.92540169403736e-06, -4.925401694055864e-06, -5.699070255345735e-07, 6.728223837885553e-06, -1.8028221438852001e-06, -5.699070255345735e-07, -1.8028221438666965e-06, 6.728223837848546e-06, -5.699070255345735e-07]) 
2.7123877551020406 2.412734693877551  (-797.856132437309, [1.1564823173178713e-18, 1.1564823173178713e-18, -0.0013827077931061957, 1.1564823173178713e-18, 2.3129646346357427e-18, -0.0034530483694669573, -3.700743415417188e-17, 7.401486830834377e-17, 0.004816473118137481, 8.614732239786704e-07, 8.614732239786704e-07, 6.427681390988593e-06, -1.1767943085920032e-06, 3.1532108459482916e-07, 6.427681390988593e-06, 3.153210846318366e-07, -1.1767943085920032e-06, 6.427681390988593e-06]) 
2.7123877551020406 2.6084897959183673  (-797.8541630339805, [-2.3129646346357427e-18, 0.0, 0.008396688771258192, 1.1564823173178713e-18, 2.3129646346357427e-18, -0.0070367822392467805, 0.0, 7.401486830834377e-17, -0.001370212560696707, 1.2789264137798757e-05, 1.2789264137798757e-05, 3.4353429876019894e-06, -1.7470459708087322e-05, 4.681195570103528e-06, 3.4353429876019894e-06, 4.681195570122032e-06, -1.7470459708050314e-05, 3.4353429876043022e-06]) 
2.7123877551020406 2.8042448979591836  (-797.8510794154902, [4.625929269271485e-18, 4.625929269271485e-18, 0.015354011391636302, 2.8912057932946783e-19, 2.8912057932946783e-19, -0.009383218926878878, 1.850371707708594e-17, 7.401486830834377e-17, -0.005974423674801929, 7.291912899535605e-06, 7.291912899535605e-06, 1.2104034664885595e-06, -9.96093826292436e-06, 2.669025363379503e-06, 1.2104034664885595e-06, 2.669025363388755e-06, -9.960938262961367e-06, 1.2104034664885595e-06]) 
2.7123877551020406 3.0  (-797.8474036112184, [-1.1564823173178713e-18, 0.0, 0.020299225031377918, 2.8912057932946783e-19, 2.8912057932946783e-19, -0.010271420916761436, 3.700743415417188e-17, 3.700743415417188e-17, -0.010020573505610406, 8.849992277903951e-07, 8.849992277903951e-07, -2.410202903292691e-06, -1.2089314275209873e-06, 3.239321997028366e-07, -2.410202903292691e-06, 3.239321996935847e-07, -1.2089314275209873e-06, -2.4102029032903776e-06]) 
2.5770408163265306 1.6297142857142857  (-797.7993864672424, [0.0, 0.0, -0.0899039070962578, 2.3129646346357427e-18, 4.625929269271485e-18, 0.1423575419219495, -1.850371707708594e-17, 0.0, -0.05244298834696308, 1.9005798871929436e-06, 1.9005798871929436e-06, -3.5488264013191122e-06, -2.5962404078076298e-06, 6.956605206146863e-07, -3.5488264013191122e-06, 6.956605206239381e-07, -2.5962404078261336e-06, -3.5488264013191122e-06]) 
2.5770408163265306 1.825469387755102  (-797.8324746659506, [2.3129646346357427e-18, 0.0, -0.06758936389977788, 2.3129646346357427e-18, 2.3129646346357427e-18, 0.052448760115319716, -1.850371707708594e-17, 0.0, 0.015136186887296066, -4.093688123115354e-07, -4.0936881227452793e-07, 1.4722989515510616e-06, 5.592081971002767e-07, -1.4983938483500064e-07, 1.4722989515510616e-06, -1.4983938483500064e-07, 5.592081971002767e-07, 1.4722989515487486e-06]) 
2.5770408163265306 2.021224489795918  (-797.8454624210904, [3.469446951953614e-18, 4.625929269271485e-18, -0.04390998848019029, 0.0, 0.0, 0.02328647538308229, 0.0, 3.700743415417188e-17, 0.020626128367301433, -1.4168276424308957e-06, -1.4168276424308957e-06, -8.717567894963214e-07, 1.935422552316416e-06, -5.18594909922528e-07, -8.717567894963214e-07, -5.18594909922528e-07, 1.935422552316416e-06, -8.717567894870696e-07]) 
2.5770408163265306 2.2169795918367345  (-797.8518862997053, [0.0, 0.0, -0.022825937663413454, 2.3129646346357427e-18, 2.3129646346357427e-18, 0.012624590985986686, 3.700743415417188e-17, 0.0, 0.010229133017960246, -7.233587882016224e-07, -7.233587882016224e-07, -9.26211352962151e-06, 9.88126480712855e-07, -2.6476769256674376e-07, -9.26211352962151e-06, -2.6476769254824006e-07, 9.881264807498624e-07, -9.26211352962151e-06]) 
2.5770408163265306 2.412734693877551  (-797.8551683971128, [-2.3129646346357427e-18, -4.625929269271485e-18, -0.006436608755939735, -4.625929269271485e-18, -4.625929269271485e-18, 0.005299239704745731, 0.0, 0.0, 0.0011653636654752747, -4.2454636670334146e-05, -4.2454636670408163e-05, -9.331538102554566e-06, 5.799411220023624e-05, -1.553947552984658e-05, -9.331538102554566e-06, -1.553947552984658e-05, 5.799411220019923e-05, -9.331538102549941e-06]) 
2.5770408163265306 2.6084897959183673  (-797.8559434322966, [-2.3129646346357427e-18, 0.0, 0.005283244981358078, 2.3129646346357427e-18, 0.0, -0.0008357939624392338, -3.700743415417188e-17, 0.0, -0.004465742395010075, 3.566484104896202e-07, 3.566484105081239e-07, 6.0971254137084e-06, -4.871907889706743e-07, 1.3054237845329847e-07, 6.0971254137084e-06, 1.3054237844404662e-07, -4.871907889706743e-07, 6.0971254137037745e-06]) 
2.5770408163265306 2.8042448979591836  (-797.8547890470699, [4.625929269271485e-18, 4.625929269271485e-18, 0.01339165732017161, 4.336808689942018e-19, 5.782411586589357e-19, -0.00505792900678724, 3.700743415417188e-17, 3.700743415417188e-17, -0.0083320821842649, -1.400125536047773e-05, -1.4001255360514737e-05, -5.487098995958043e-07, 1.9126070507247128e-05, -5.124815146834161e-06, -5.487098995958043e-07, -5.124815146834161e-06, 1.912607050730264e-05, -5.487098996004303e-07]) 
2.5770408163265306 3.0  (-797.852464344024, [0.0, 0.0, 0.018951654561681075, 2.8912057932946783e-19, 1.4456028966473392e-19, -0.00720931799075504, 1.850371707708594e-17, 3.700743415417188e-17, -0.011771201252044283, 1.0236862239924408e-05, 1.0236862239924408e-05, 9.621560503133656e-06, -1.398381387474057e-05, 3.7469516348161607e-06, 9.621560503133656e-06, 3.7469516348161607e-06, -1.3983813874759072e-05, 9.621560503135968e-06]) 
2.44169387755102 1.6297142857142857  (-797.7724531583502, [2.3129646346357427e-18, 4.625929269271485e-18, -0.12180639984440463, 2.3129646346357427e-18, 2.3129646346357427e-18, 0.1592751534779996, 4.625929269271485e-17, 3.700743415417188e-17, -0.03747908997215154, -3.8292544307649834e-07, -3.8292544307649834e-07, 3.445446380460441e-06, 5.230858829604241e-07, -1.4016043994868888e-07, 3.445446380460441e-06, -1.4016043994868888e-07, 5.230858829789279e-07, 3.445446380460441e-06]) 
2.44169387755102 1.825469387755102  (-797.8123017646672, [2.3129646346357427e-18, 0.0, -0.09089522997919372, 4.625929269271485e-18, 4.625929269271485e-18, 0.07157379642885875, -1.850371707708594e-17, 0.0, 0.019317458275285554, -1.2006453550631826e-06, -1.2006453550631826e-06, 1.3250915419741696e-06, 1.6401120558895421e-06, -4.394667009096261e-07, 1.3250915419741696e-06, -4.394667009096261e-07, 1.6401120559265494e-06, 1.3250915419695437e-06]) 
2.44169387755102 2.021224489795918  (-797.832273487373, [3.469446951953614e-18, 2.3129646346357427e-18, -0.05975457259283041, 0.0, 0.0, 0.04135807815089512, 3.700743415417188e-17, 7.401486830834377e-17, 0.01838876572330933, -6.348636483817967e-06, -6.348636483780959e-06, 2.5762396926494917e-06, 8.67239871626957e-06, -2.3237622324608536e-06, 2.5762396926494917e-06, -2.3237622324701057e-06, 8.67239871626957e-06, 2.5762396926494917e-06]) 
2.44169387755102 2.2169795918367345  (-797.8447666548757, [2.3129646346357427e-18, 0.0, -0.03327715045090115, 2.3129646346357427e-18, 0.0, 0.02715196194906913, 3.700743415417188e-17, 0.0, 0.006144071043827082, -2.4213920897612575e-06, -2.4213920897612575e-06, -6.294180906067185e-06, 3.3076831070418438e-06, -8.862910174193642e-07, -6.294180906067185e-06, -8.862910174101124e-07, 3.3076831071158588e-06, -6.294180906067185e-06]) 
2.44169387755102 2.412734693877551  (-797.8526614075508, [-9.25185853854297e-18, -9.25185853854297e-18, -0.013600519238076893, 0.0, 0.0, 0.0157816142779413, 3.700743415417188e-17, 0.0, -0.0021867346362268725, 2.6483268090737866e-06, 2.6483268090737866e-06, 1.8798657908473495e-06, -3.6176816986532856e-06, 9.693548896072546e-07, 1.8798657908473495e-06, 9.693548895980026e-07, -3.6176816986532856e-06, 1.8798657908658534e-06]) 
2.44169387755102 2.6084897959183673  (-797.8566763777397, [-2.3129646346357427e-18, 0.0, -6.859022429435771e-05, 0.0, 0.0, 0.006340129222122466, 0.0, 0.0, -0.006263480530914883, -2.486322305650379e-06, -2.486322305650379e-06, -2.6861557117785484e-06, 3.396379431530594e-06, -9.100571258940926e-07, -2.6861557117785484e-06, -9.100571258894666e-07, 3.396379431530594e-06, -2.6861557117785484e-06]) 
2.44169387755102 2.8042448979591836  (-797.857712801083, [3.469446951953614e-18, 0.0, 0.008899704157642907, 4.336808689942018e-19, 5.782411586589357e-19, -0.00020066809326108048, 1.850371707708594e-17, 0.0, -0.0086929998882333, 1.0130788107428252e-05, 1.0130788107428252e-05, -2.012058847977727e-06, -1.3838913915172519e-05, 3.708125807665626e-06, -2.012058847977727e-06, 3.708125807670252e-06, -1.3838913915135512e-05, -2.012058847977727e-06]) 
2.44169387755102 3.0  (-797.8568806748972, [2.3129646346357427e-18, 2.3129646346357427e-18, 0.014928816215496037, 1.4456028966473392e-19, 1.4456028966473392e-19, -0.003896653472124749, 1.850371707708594e-17, 0.0, -0.011064718459715711, 5.0744063506783874e-06, 5.07440635068764e-06, 1.0851905359062403e-05, -6.931767984145557e-06, 1.8573616334486656e-06, 1.0851905359062403e-05, 1.8573616334486656e-06, -6.931767984145557e-06, 1.0851905359062403e-05]) 
2.3063469387755102 1.6297142857142857  (-797.7365533094218, [4.625929269271485e-18, 9.25185853854297e-18, -0.15979979023996305, 2.3129646346357427e-18, 2.3129646346357427e-18, 0.18272143996512072, 5.551115123125783e-17, 3.700743415417188e-17, -0.02289001879124944, -1.172971452286416e-05, -1.1729714522827154e-05, -1.0543644602202066e-05, 1.602308801740282e-05, -4.29337349452478e-06, -1.0543644602202066e-05, -4.293373494529407e-06, 1.602308801736581e-05, -1.0543644602202066e-05]) 
2.3063469387755102 1.825469387755102  (-797.7855922522447, [4.625929269271485e-18, 0.0, -0.11873234759728712, 0.0, 0.0, 0.09698605373899688, 2.7755575615628914e-17, 0.0, 0.021770374334996803, 9.051122349261012e-06, 9.051122349261012e-06, -8.026825851862688e-06, -1.236406306185748e-05, 3.3129407125733383e-06, -8.026825851862688e-06, 3.3129407125594606e-06, -1.2364063061820474e-05, -8.026825851862688e-06]) 
2.3063469387755102 2.021224489795918  (-797.8145782981269, [0.0, 5.782411586589357e-19, -0.07939494292219224, 2.3129646346357427e-18, 1.734723475976807e-18, 0.06406019037791864, 3.700743415417188e-17, 0.0, 0.015308308976132404, 6.172618986351648e-06, 6.172618986351648e-06, 8.814522707206729e-06, -8.431954343265009e-06, 2.2593353568856056e-06, 8.814522707206729e-06, 2.2593353568763535e-06, -8.431954343302017e-06, 8.814522707206729e-06]) 
2.3063469387755102 2.2169795918367345  (-797.8345311417352, [9.25185853854297e-18, 9.25185853854297e-18, -0.047611488282899746, 9.25185853854297e-18, 9.25185853854297e-18, 0.04456996356894233, 3.700743415417188e-17, 7.401486830834377e-17, 0.0030429329020727203, -5.359413824179704e-06, -5.359413824179704e-06, -4.693960578561196e-07, 7.321095433295473e-06, -1.9616816090972655e-06, -4.693960578561196e-07, -1.9616816090880134e-06, 7.321095433295473e-06, -4.6939605783761584e-07]) 
2.3063469387755102 2.412734693877551  (-797.8478397393087, [2.3129646346357427e-18, 4.625929269271485e-18, -0.02507649785794322, -2.3129646346357427e-18, -4.625929269271485e-18, 0.02777822949909974, 5.551115123125783e-17, 3.700743415417188e-17, -0.0027429445191204938, 8.188419860573799e-06, 8.188419860536792e-06, 1.3737625433810999e-05, -1.1185589546380825e-05, 2.9971696857885215e-06, 1.3737625433810999e-05, 2.9971696857885215e-06, -1.1185589546380825e-05, 1.3737625433801748e-05]) 
2.3063469387755102 2.6084897959183673  (-797.8554822029381, [0.0, 0.0, -0.010395005096195183, 0.0, 1.1564823173178713e-18, 0.014215086349091884, -1.850371707708594e-17, 0.0, -0.0038110978555278563, -8.883390771319277e-07, -8.883390771319277e-07, -2.994466092478646e-06, 1.2134937465065516e-06, -3.251546694301351e-07, -2.994466092478646e-06, -3.251546694116314e-07, 1.2134937465065516e-06, -2.994466092478646e-06]) 
2.3063469387755102 2.8042448979591836  (-797.8588847307578, [1.1564823173178713e-18, 5.782411586589357e-19, -0.0009342864000020414, 2.8912057932946783e-19, 5.782411586589357e-19, 0.0049232268621707855, 1.850371707708594e-17, 3.700743415417188e-17, -0.003982981400995511, -5.1216184874617685e-06, -5.1216184874617685e-06, -1.986353687736623e-06, 6.996260962381188e-06, -1.8746424749379227e-06, -1.986353687736623e-06, -1.8746424749379227e-06, 6.996260962399692e-06, -1.9863536877273713e-06]) 
2.3063469387755102 3.0  (-797.8596237116909, [1.1564823173178713e-18, 1.1564823173178713e-18, 0.005156720575982515, 1.4456028966473392e-19, 1.4456028966473392e-19, -0.00042016986782632965, 1.850371707708594e-17, 3.700743415417188e-17, -0.0047817201156551414, -1.4656393524751601e-07, -1.4656393524751601e-07, 1.505646911670322e-05, 2.0021005882793946e-07, -5.364612360817903e-08, 1.505646911670322e-05, -5.3646123598927176e-08, 2.002100588464432e-07, 1.5056469116693966e-05]) 
2.171 1.6297142857142857  (-797.6903226772238, [0.0, 0.0, -0.20243074705717548, 0.0, 2.3129646346357427e-18, 0.2131810829614728, 1.850371707708594e-17, 0.0, -0.010750207213612625, 4.6329008061377997e-07, 4.6329008061377997e-07, -4.28969866295148e-08, -6.328660193677393e-07, 1.6957593881872235e-07, -4.28969866295148e-08, 1.6957593880947047e-07, -6.328660194047467e-07, -4.28969866295148e-08]) 
2.171 1.825469387755102  (-797.7510739175382, [-4.625929269271485e-18, 0.0, -0.15243195866751544, 4.625929269271485e-18, 2.3129646346357427e-18, 0.12871636333507305, 5.551115123125783e-17, 3.700743415417188e-17, 0.023719198367078684, -1.2403337454576963e-05, -1.2403337454576963e-05, -1.2010110389722624e-06, 1.694327405465934e-05, -4.53993660007775e-06, -1.2010110389722624e-06, -4.539936600091628e-06, 1.6943274054696346e-05, -1.2010110389722624e-06]) 
2.171 2.021224489795918  (-797.7910760682624, [0.0, 0.0, -0.10598103982686725, -9.25185853854297e-18, -9.25185853854297e-18, 0.09114921781816855, 3.700743415417188e-17, 7.401486830834377e-17, 0.014829572273094616, -2.2585044252565467e-06, -2.2585044252565467e-06, 7.499117386881397e-07, 3.0851744194556234e-06, -8.266699942268325e-07, 7.499117386881397e-07, -8.266699942268325e-07, 3.0851744194556234e-06, 7.499117386788878e-07]) 
2.171 2.2169795918367345  (-797.8197283515927, [4.625929269271485e-18, 4.625929269271485e-18, -0.07002023117158651, -4.625929269271485e-18, -9.25185853854297e-18, 0.06434042602164715, 3.700743415417188e-17, 7.401486830834377e-17, 0.005701070674767883, -4.330741989818272e-06, -4.330741989818272e-06, -7.088508435226792e-06, 5.915903575274642e-06, -1.585161585525759e-06, -7.088508435226792e-06, -1.5851615855303849e-06, 5.91590357531165e-06, -7.088508435226792e-06]) 
